"c1prob","c2prob","c3prob","c4prob","c5prob"
0.261188984573163,0.49976961338777,0.204433277174082,0.033081534346073,0.00152659051891224
0.147299138160777,0.461387949350749,0.322961931549457,0.0652317518866732,0.00311922905234474
0.167041315008624,0.476552613954114,0.296965660442611,0.0567523557000603,0.00268805489459067
0.326989932810728,0.486963963559995,0.160624674547462,0.0243101788805714,0.00111125020124314
0.530531026114559,0.379990246324082,0.078388291796965,0.0106123608166669,0.000478074947726559
0.219893311014101,0.497476441883187,0.239603576480605,0.0411127780985223,0.00191389252358454
0.378018312608938,0.467486655964928,0.134068358509778,0.0195381139708737,0.000888558945482787
0.289629072453927,0.496299115511877,0.183924760663805,0.0288230903219434,0.00132396104844723
0.219617075560798,0.497425921654583,0.239863947651636,0.0411760826603822,0.00191697247260147
0.477949749264163,0.413871606924324,0.0945247869436486,0.0130638170828106,0.000590039785054008
0.268533390171252,0.499219111129055,0.198877781015883,0.0318995569770468,0.0014701607067622
0.484518765382598,0.409815163621586,0.0923620917285155,0.0127292542015539,0.000574725065746184
0.45794204159733,0.425877661471886,0.101400634933868,0.0141402732486441,0.000639388748272296
0.280941417284256,0.497730464429352,0.189909957929097,0.030036645186568,0.0013815151707266
0.235611135229507,0.499526258493427,0.225370054033485,0.0377420398569265,0.0017505123866538
0.447951222664802,0.43166363844746,0.105006709025568,0.0147127505180453,0.000665679344124981
0.34468894668648,0.480984995513801,0.150798542145805,0.0225009620473264,0.00102655360658688
0.314908015629261,0.490503693307605,0.167756539365516,0.0256572265127336,0.00117452518488448
0.469627199290931,0.418931147351498,0.0973308405673448,0.0135007556298675,0.000610057160358779
0.433457426043167,0.439789942793936,0.110457906421488,0.0155887536003656,0.000705971141044426
0.561346882015581,0.358801898201428,0.0700449015803947,0.00938412225339758,0.000422195949199233
0.421290044230909,0.446350971515933,0.11524779970357,0.0163692510638085,0.000741933485779778
0.148003765979229,0.462016101558029,0.321984826382847,0.0648934385723944,0.0031018675075003
0.248344644050096,0.500089739071222,0.214624278617211,0.0353080546495188,0.00163328361195092
0.287617511261507,0.496657722842687,0.185289938511251,0.0290978488560092,0.00133697852854642
0.369020625539449,0.471394422722563,0.138374507069646,0.0202870850457466,0.000923359622595377
0.201387755384471,0.492869126386415,0.257890783216752,0.0457134838237979,0.00213885118856472
0.298712670352726,0.494484265243921,0.177909242609272,0.0276264642774706,0.00126735751660978
0.217165837937089,0.496954501288488,0.24219054213908,0.0417444731365985,0.00194464549874418
0.218820375678658,0.497277273057468,0.240616947579241,0.0413595047800854,0.00192589890454864
0.304143884233754,0.493252118799329,0.174425186923902,0.0269436843019646,0.00123512574104978
0.273289423871543,0.49872893415492,0.195379967148851,0.0311664417096299,0.00143523311505633
0.323133917990943,0.488143740690097,0.162861820067308,0.0247295896949703,0.00113093155668087
0.31925193520571,0.489284526524146,0.16515066761871,0.0251616457619118,0.00115122488952202
0.490320365810742,0.406187990650538,0.0904890707632534,0.0124410324390435,0.000561540336422639
0.312755437023747,0.491084853855555,0.169065701582116,0.0259076967431865,0.00118631079539455
0.459009221774229,0.425251120610341,0.101022454760776,0.0140805547907461,0.000636648063907175
0.419509008251803,0.447290336331726,0.115966103469546,0.0164871795655831,0.000747372381342482
0.168986260990814,0.477792846374008,0.2945536211553,0.0560162605934886,0.00265101088638897
0.340467175133838,0.482492124499336,0.153078659713448,0.0229160826954253,0.00104595795795259
0.243725173295995,0.499991492944291,0.218445735354283,0.0361631991690522,0.00167439923637769
0.297285252936584,0.494790167524455,0.178838684252593,0.0278098716187231,0.00127602366764468
0.295856601186239,0.495088715470304,0.179774769844739,0.0279951326073685,0.00128478089134854
0.719174827818466,0.23926292123369,0.0366378482977365,0.00471338564507229,0.000211017005035674
0.513334231229443,0.39141025712972,0.0833830844020376,0.0113602554704142,0.000512171768385805
0.242225175592029,0.499934058517371,0.219705158690109,0.036447520690745,0.00168808650974583
0.283035206089718,0.497413764888712,0.188446042601388,0.0297376647517102,0.00136732166847164
0.436099616568957,0.438333054859501,0.109444052290567,0.0154248496213646,0.000698426659610396
0.242148819306193,0.499930794404126,0.219769515386842,0.0364620831268806,0.00168878777595804
0.276341421778579,0.498361116142118,0.193175340946123,0.0307086693744986,0.00141345175868157
0.351547789863624,0.47843389574247,0.147175276607051,0.0218470170664709,0.000996020720384516
0.349622738671489,0.479162475488909,0.148182252685066,0.022028063604453,0.00100446955008282
0.312439686837629,0.491168800305081,0.169258744500896,0.0259447151591659,0.00118805319722837
0.14701452838305,0.461132270952235,0.323357668242223,0.0653692437672984,0.00312628865519315
0.389273423385894,0.462347698489658,0.128883237157909,0.018648352122444,0.000847288844095351
0.351966117855789,0.47827429231647,0.146957466278781,0.0218079266170955,0.000994196931865199
0.58206215818167,0.34408677784792,0.0648331917512055,0.00862991721044393,0.000387955008760432
0.47901005236558,0.413220556704781,0.0941726402188571,0.0130092112662044,0.000587539444577012
0.53124714036015,0.379508123697035,0.078185792003441,0.010582241034638,0.000476702904736448
0.283871364986683,0.497282203814458,0.187865276422447,0.0296194429199513,0.00136171185646061
0.366294121557226,0.472541752809027,0.139708835834903,0.0205210477438547,0.00093424205498871
0.228802073877958,0.498832117041941,0.231398699575796,0.0391485691297201,0.00181854037458484
0.21304332189022,0.496066054908408,0.246169864302172,0.0427281401819556,0.00199261871724421
0.518775779798315,0.387830026780617,0.0817746818291499,0.0111183732386407,0.000501138353277364
0.254835816874087,0.500033842593136,0.209396130293645,0.0341561877474642,0.00157802249166783
0.460277530327223,0.424504407425765,0.100574723595644,0.0140099312927295,0.00063340735863926
0.549852465433372,0.366808048628337,0.0730706347016195,0.00982654392639104,0.000442307310280388
0.178739673419933,0.48339696594559,0.282836435877918,0.0525495586351499,0.00247736612140947
0.418739016902245,0.447694742435844,0.116278038298257,0.0165384642900563,0.000749738073597017
0.267630488231757,0.4993004936732,0.199550550544336,0.0320415361465015,0.00147693140420502
0.126711307963948,0.439739570080411,0.35322037390699,0.0766173700789846,0.00371137796966614
0.390868249988286,0.461597927903118,0.128165907307642,0.0185262818614582,0.00084163293949624
0.434222635019862,0.439369163504808,0.110163338664313,0.015541086072225,0.000703776738791295
0.232683838294121,0.499262852968702,0.227936849357318,0.0383371877151936,0.00177927166466552
0.472260973068127,0.417339829928271,0.0964346894077939,0.0133608614012086,0.000603646194599183
0.327542999902949,0.486791008035592,0.160306726049692,0.0242508007651305,0.00110846524663644
0.120608337992306,0.431961202468198,0.362840894111131,0.0806639807667668,0.0039255846615982
0.198925088030838,0.492056851713181,0.260459951279604,0.0463861739019582,0.00217193507441882
0.263015938985014,0.499656709343581,0.203033447890486,0.0327816442977228,0.001512259483196
0.0969388995163394,0.394569612372825,0.402895218388956,0.100586182573164,0.00501008714871587
0.334765750203374,0.484448336562958,0.156220302310517,0.023492672217353,0.00107293870579905
0.327680509904636,0.486747861615147,0.160227786832548,0.0242360673721149,0.00110777427555409
0.149343600571769,0.463191628688406,0.32013724708884,0.0642582184458712,0.00306930520511428
0.47460047102559,0.415918631682714,0.0956450220209084,0.013237864128734,0.000598011142054378
0.365505269183385,0.472870431881764,0.140097510511998,0.0205893675440026,0.000937420878849959
0.275552013194064,0.498460175819924,0.193742624982684,0.03082614659955,0.00141903940377852
0.294057756200526,0.495453662302794,0.180961806513696,0.0282308468894609,0.00129592809352341
0.27007344057366,0.499071633370713,0.197736735292096,0.031659474360816,0.00145871640271511
0.472937120731122,0.416929822125565,0.0962058533875781,0.0133251918915936,0.000602011864141661
0.403743407138214,0.455358245583626,0.122525758597122,0.0175749820272851,0.000797606653753058
0.176163308623231,0.482013335909221,0.285871348413811,0.0534306356462989,0.00252137140743813
0.503529341896839,0.397779953971909,0.0863491034818349,0.0118089469283251,0.000532653721092569
0.184107635786893,0.486067713641491,0.27664742351029,0.0507876030288428,0.00238962403248222
0.315876851187742,0.490237115487312,0.167171197240931,0.0255455630550612,0.00116927302895375
0.42486164594045,0.44445078311465,0.11382075587949,0.0161356512362673,0.000731163829142067
0.39947887701899,0.45746105068334,0.124364694882599,0.0178835021994141,0.000811875215656177
0.50409630222292,0.397414548275023,0.0861751632751081,0.0117825385401868,0.00053144768676161
0.207151477389961,0.494580330061117,0.252005908770466,0.0441977964753675,0.00206448730308828
0.245445121602698,0.50004182377946,0.217012903217684,0.0358412410185752,0.00165891038158295
0.461606833278971,0.423719362851694,0.100107457773901,0.0139363162001116,0.00063002989532257
0.416815643455129,0.448700374646025,0.117060925222338,0.0166673711681631,0.000755685508344706
0.389744824647977,0.46212662538984,0.128670767842365,0.018612169868739,0.000845612251079042
0.122785498215313,0.434814520739822,0.359374409280235,0.0791788352481217,0.00384673651650913
0.491269341157532,0.405590792749919,0.0901859345645204,0.0123945182329317,0.000559413295097122
0.233869343957568,0.499375800676184,0.226892851720789,0.0380944655446528,0.00176753810080665
0.512725811946412,0.391808587956085,0.0835645688467165,0.011387611295583,0.000513419955204153
0.142365298593987,0.456792735872334,0.329910053126872,0.0676863204468832,0.00324559195992469
0.260725300546494,0.49979568470554,0.204790472279517,0.0331582828198275,0.00153025964862141
0.530482101949247,0.380023165770321,0.0784021419984942,0.0106144214626454,0.000478168819292635
0.42955137079232,0.441923024169992,0.111973669508298,0.0158346412701456,0.000717294259244494
0.29121278277705,0.496005539164426,0.18285851483909,0.0286093245914735,0.00131383862796053
0.395607084763921,0.459339522446445,0.12605911567675,0.0181691813175046,0.000825095795379482
0.432498318860899,0.440316008974826,0.110828208869873,0.0156487307540696,0.000708732540332768
0.498336316360967,0.401109795574386,0.0879565053452913,0.0120535548853936,0.000543827833962118
0.342995834122757,0.481595302547213,0.151708322773456,0.0226662622483679,0.00103427830820657
0.26216680248176,0.499711197572638,0.203682570977567,0.0329205334617928,0.00151889550624262
0.479645785529619,0.412829513711819,0.0939620716600083,0.0129765835051362,0.000586045593417794
0.20096676354436,0.49273377577778,0.258327626077877,0.0458273850398212,0.00214444956016191
0.184111826228522,0.486069689445161,0.276642661824899,0.0507862649711037,0.00238955753031411
0.532775563065844,0.378477411512858,0.0777550188623067,0.0105182197195236,0.000473786839467527
0.258638965982353,0.499899901495603,0.206407354273373,0.0335068470132857,0.00154693123538485
0.116098739756047,0.425761990369057,0.370142164048904,0.0838988384610482,0.00409826736494379
0.012908060372126,0.0924394254095395,0.402484955842267,0.452474528513676,0.039693029862392
0.253909771202541,0.500055303399248,0.210132096350388,0.0343170953025385,0.00158573374528348
0.0754482447382481,0.348124960701675,0.442001079036694,0.12784576602649,0.00657994949689322
0.37797910517213,0.467504079154773,0.134086805757046,0.0195413029155364,0.000888707000514355
0.202528150323784,0.493228582141155,0.256712289633822,0.045407175141312,0.00212380275992641
0.208903460759305,0.495049326440704,0.25025187079012,0.0437526477711442,0.00204269423872661
0.230292570586786,0.499008655543599,0.230061504429677,0.0388339634289125,0.00180330601102507
0.327024924577495,0.486953048478062,0.160604536826799,0.0243064163951876,0.00111107372245711
0.223185103028745,0.498038561825393,0.236528784241419,0.0403697756124652,0.00187777529197863
0.16981798702965,0.478310380876684,0.293529955552673,0.0557062487544794,0.00263542778651282
0.550650323868436,0.366256153840424,0.0728573861747991,0.00979525188066099,0.000440884235679562
0.218624090746662,0.497239976947293,0.240802935925563,0.0414048882845036,0.00192810809597832
0.539500391257548,0.373915232733044,0.075882483016162,0.0102407403189638,0.000461152674282483
0.299679753560333,0.494272729806558,0.177282828630027,0.0275031550229455,0.00126153298013598
0.116474519522019,0.426293844604059,0.369527553804175,0.0836207124994358,0.00408336957031086
0.523367755361553,0.384784457658231,0.0804377103499112,0.0109180707635946,0.000492005866710055
0.194181436815755,0.490349770581584,0.265503880517837,0.0477268915838018,0.00223802050102184
0.193442552170317,0.490066567725069,0.266301016315352,0.0479412587049517,0.00224860508431046
0.232699275322567,0.499264379032237,0.227923215443021,0.0383340120922548,0.00177911810992037
0.132599919604215,0.446621061783489,0.344222456692012,0.0730332516210473,0.00352331029923658
0.223169425748354,0.498036057450943,0.236543306818537,0.0403732651995328,0.00187794478263315
0.269663748209502,0.499111927414606,0.198039488823927,0.0317230874109558,0.00146174814100952
0.473682339638537,0.416477233862462,0.0959542172064304,0.0132859933135118,0.000600215979058349
0.507198251838245,0.39540894260535,0.0852288372603942,0.0116390713761509,0.000524896919860574
0.21749640993249,0.497020517665705,0.241875078525154,0.0416671166383231,0.00194087723832748
0.137631874998532,0.452047581628302,0.336753454860503,0.0701917847296146,0.00337530378304807
0.477319325445196,0.41425801837326,0.0947347286195682,0.0130963958910274,0.000591531670948497
0.183993592563237,0.486013877749422,0.276777054447736,0.0508240401853826,0.00239143505422124
0.419444999986503,0.447323993438016,0.115992002030832,0.0164914358373116,0.000747568707338608
0.524966597274204,0.383718917160329,0.079976490937083,0.0108491310667927,0.000488863561591391
0.192222038054771,0.489588333184264,0.267624631705001,0.0482987302853326,0.0022662667706318
0.184084361045292,0.486056736498772,0.276673873035984,0.0507950359631539,0.00238999345679913
0.255272868929461,0.50002218344457,0.209049913311035,0.0340806317971009,0.00157440251783314
0.559936139611143,0.359790819338197,0.07041095425696,0.00943746692822922,0.00042461986547071
0.407453468013232,0.453500674151298,0.120948760981494,0.0173116609503629,0.000785435903613241
0.31291845685974,0.49104138196663,0.168966136189492,0.0258886124058426,0.00118541257829552
0.145363298529874,0.45962644297407,0.325665814706843,0.0661766537800567,0.00316779000915735
0.336861856306836,0.483739892952428,0.155056827764609,0.0232785096279546,0.00106291334817343
0.29142217814991,0.495965988381278,0.182718097888032,0.028581227101661,0.00131250847911801
0.236092721522252,0.499564636346913,0.224951326796318,0.0376454661418228,0.00174584919269383
0.186474942268116,0.487157469596516,0.273974431390723,0.0500406270668341,0.00235252967781108
0.400284081259675,0.457066699415781,0.124015299386312,0.017824762082556,0.000809157855676368
0.424467086163335,0.444661767309992,0.113977531753435,0.0161612700988424,0.000732344674395424
0.242886556274517,0.499960948258289,0.219148717549145,0.0363217472071865,0.00168203071086248
0.122666813353175,0.434661255979732,0.359562395162495,0.0792585725043418,0.00385096300025733
0.339860505078406,0.482704646968661,0.153409511077467,0.022976550953015,0.0010487859224505
0.252639380949592,0.500077525251369,0.211147032203968,0.0345396574385614,0.0015964041565103
0.177045124603843,0.48249451881513,0.284827804417876,0.053126386227728,0.0025061659354223
0.305182775721522,0.493004349285796,0.173768051006731,0.0268157331129356,0.00122909087301493
0.396036112313885,0.459132831434931,0.125870178650525,0.0181372594756378,0.000823618125021075
0.344354274467199,0.481106252550892,0.150977886113134,0.0225335123588658,0.00102807450990849
0.519585212852409,0.387294780418501,0.081537674765889,0.0110828151113126,0.000499516851888093
0.525200297222618,0.38356294922868,0.0799092591357199,0.010839088555708,0.000488405857274832
0.315263983576305,0.490406106967009,0.167541194939556,0.0256161228155811,0.00117259170154804
0.416681240909686,0.448770403109904,0.117115830733505,0.0166764220906838,0.000756103156220989
0.12842838542258,0.441807475017642,0.350567815525096,0.0755415590509213,0.00365476498376072
0.240520018414408,0.499853240907892,0.221148079381302,0.0367748085837726,0.0017038527126253
0.419353573929592,0.447372055107176,0.116029004273692,0.0164975174566167,0.000747849232923481
0.188772832409826,0.48816536654296,0.271412112151602,0.049332278557333,0.00231741033827848
0.475513207701981,0.415362221872321,0.0953385458283308,0.0131901969074313,0.00059582768993538
0.47290005975869,0.416952311047483,0.0962183834320673,0.0133271444377004,0.000602101324059245
0.17599639932818,0.481921358973938,0.286069432711925,0.053488542403836,0.00252426658212079
0.499501592865629,0.400365300525394,0.0875935707096539,0.0119982356501549,0.000541300249168097
0.328831045868653,0.486384617541477,0.159569062929618,0.0241132580799468,0.00110201558030565
0.508364644468245,0.394652017844784,0.0848753170509955,0.0115855662705676,0.000522454365408653
0.527215178423221,0.382215936179233,0.0793315433267456,0.0107528655707092,0.000484476500091091
0.338530815246454,0.483166840980276,0.154137510698487,0.023109813467482,0.00105501960730081
0.361924674448634,0.474343557545281,0.141876664079166,0.0209030804570076,0.000952023469910745
0.21228575909279,0.495889466015015,0.246910329919773,0.0429128084471145,0.00200163652530716
0.361881940821992,0.474360951774629,0.141898047213024,0.0209068606993108,0.000952199491044081
0.744538365560804,0.218756123439367,0.032375887664911,0.00414419947344524,0.000185423861472911
0.206640414318974,0.494439099356575,0.252520588624008,0.0443289838026429,0.00207091389779979
0.438084410739115,0.437231333842684,0.108688448416902,0.0153029879168499,0.000692819084449514
0.242141677721955,0.49993048741848,0.219775535878978,0.0364634455928093,0.00168885338777758
0.507780692552983,0.395031159280523,0.0850521487933746,0.0116123235493407,0.000523675823777991
0.264993969422083,0.499516359522582,0.201531312957997,0.032461392385374,0.00149696571196345
0.166610307007055,0.476272020892534,0.297503662210229,0.0569176292039918,0.00269638068619049
0.251243047480586,0.500092224476295,0.212269723107742,0.0347867483129199,0.00160825662245689
0.114827989794718,0.423942375101664,0.372228849945088,0.0848514198900326,0.00414936526849785
0.257839371911842,0.499934115381897,0.207031264298079,0.0336418563708345,0.00155339203734772
0.562216588239866,0.358191376834803,0.0698199610669364,0.00935136616990018,0.000420707688495114
0.107245269758376,0.412381311981199,0.384941988113132,0.0909521125807724,0.00447931756652076
0.125441067634852,0.438176389684751,0.355197964460044,0.0774303266473738,0.00375425157297882
0.132898998442666,0.446955002685934,0.343772889398186,0.0728589080863937,0.00351420138682002
0.109477173576033,0.415912831392243,0.381154170002198,0.0890783493189408,0.00437747571058489
0.393699629778378,0.460254016605972,0.126902728948309,0.0183119202190134,0.000831704448326809
0.1594953166158,0.471328391363992,0.30657105688883,0.0597649334401685,0.0028403016912093
0.130793003744116,0.444572026724667,0.346953809215873,0.0741019351067533,0.00357922520859066
0.239840076934293,0.499816357770941,0.221726817900603,0.0369065454358422,0.00171020195832072
0.429025809669487,0.442208122597892,0.112179177304291,0.0158680569220401,0.000718833506290206
0.253156868184892,0.500069485767806,0.210732859504145,0.0344487418255984,0.00159204471755869
0.351120146523704,0.478596583214599,0.147398309938971,0.0218870707165268,0.000997889606199842
0.161085466004982,0.472485316083599,0.304513736499362,0.0591084445355625,0.00280703687649386
0.463675329116453,0.422492885275665,0.0993843914603718,0.013822581372392,0.000624812775118166
0.456820914444385,0.426534133272299,0.10179936804313,0.0142033024872921,0.000642281752894713
0.230878254125639,0.499074203166108,0.229538778213382,0.0387113910480692,0.00179737344680142
0.509700305073274,0.393783398840231,0.0844720355163814,0.0115245895092538,0.000519671060860039
0.513360184791878,0.391393256480066,0.0833753501899721,0.0113590899483307,0.000512118589753308
0.534250312137367,0.377480706949941,0.0773412065515896,0.0104567853830203,0.000470988978082065
0.391138765605328,0.461470233181038,0.128044651377778,0.0185056716860331,0.000840678149822249
0.264384633220806,0.499561584789999,0.2019925687143,0.0325595606263995,0.00150165264849533
0.294847254664853,0.495295003312111,0.180439667966181,0.0281270550973711,0.00129101895948369
0.244263422318237,0.500009016953536,0.217996050013328,0.0360619820341886,0.00166952868071002
0.294644318398738,0.495336012430051,0.180573707436623,0.0281536834164789,0.00129227831810963
0.24706488946408,0.500074255350805,0.215674412173837,0.0355419225717578,0.00164452043951979
0.297875876543082,0.494664512529245,0.178453404074917,0.0277337790401015,0.00127242781265424
0.160523207837792,0.472079738790014,0.305239129215761,0.0593392002957239,0.0028187238607088
0.290613153085406,0.49611785082436,0.183261338496607,0.0286899993348922,0.00131765825873498
0.216728005912965,0.496865883349526,0.242609185306327,0.041847271340947,0.00194965409023429
0.259258759612654,0.499871189237161,0.205925359387715,0.0334027411624198,0.00154195060005058
0.312993569194256,0.491021322089144,0.168920284081288,0.0258798256014224,0.00118499903388924
0.422784398163511,0.4455585871607,0.11464856157744,0.0162710477350767,0.000737405363272381
0.565667419318575,0.355762508717692,0.0689328584569362,0.00922236589741599,0.000414847609381597
0.492484308678443,0.404824625297206,0.0897991429158028,0.0123352210992732,0.0005567020092756
0.405510653813831,0.454476643848722,0.121771950581114,0.0174489702440384,0.000791781512295087
0.40010297588635,0.45715550617764,0.124093795962359,0.0178379538853654,0.000809768088286256
0.516853052059895,0.38909867859431,0.082339985702074,0.0112032732356708,0.00050501040805051
0.14427931522778,0.458616854379703,0.327192399792196,0.0667158816220293,0.00319554897829244
0.458456425227202,0.425575868395297,0.101218185161952,0.0141114550752679,0.000638066140280835
0.133738792412487,0.447884861072343,0.34251435715716,0.0723731482765559,0.00348884108145397
0.493737725739712,0.404032363966642,0.0894016462469956,0.0122743451576396,0.000553918889010352
0.130623158395306,0.444376619152769,0.347211896244426,0.0742037659336217,0.00358456027387721
0.111240091981741,0.418625275618403,0.378189040745376,0.0876456831428271,0.00429990851165263
0.415364414683428,0.449454821890608,0.117655154234405,0.0167653997983737,0.00076020939318544
0.424891015277737,0.444435067820333,0.113809094759837,0.0161337461224197,0.00073107601967326
0.233936539934403,0.499381945785089,0.226833860296035,0.0380807774038958,0.00176687658057706
0.460952839369076,0.424105899752331,0.100337089776373,0.0139724819852616,0.000631689116958212
0.291866829170164,0.495881436337057,0.18242035436091,0.0285216899055817,0.00130969022628746
0.522148859646056,0.385595014411605,0.080790807327892,0.0109709042607509,0.000494414353696127
0.306473135153047,0.492691300729887,0.172955944101317,0.026657967907513,0.00122165210823633
0.630408683346518,0.308463400285248,0.0537526014592242,0.00705852632443638,0.000316788584573291
0.486780973649309,0.408405732030081,0.0916276745634408,0.0126160731302143,0.000569546626955519
0.233504406193941,0.499341946704227,0.227213574503737,0.0381689351828163,0.00177113741527901
